cid,cmpdname,cmpdsynonym,mw,mf,polararea,complexity,xlogp,heavycnt,hbonddonor,hbondacc,rotbonds,inchi,isosmiles,inchikey,iupacname,meshheadings,annothits,annothitcnt,aids,cidcdate,sidsrcname,depcatg,annotation
153571314,"US11053219, Example 39","SCHEMBL22647444|BDBM515669|US11053219, Example 39",446.500,C22H22N8O3,127.000,777.000,1.900,33,2,8,6,"InChI=1S/C22H22N8O3/c1-29-10-23-20-17(22(29)32)15(9-16(26-20)27-21(31)12-7-8-12)25-14-6-4-5-13(18(14)33-3)19-24-11-30(2)28-19/h4-6,9-12H,7-8H2,1-3H3,(H2,25,26,27,31)",CN1C=NC2=C(C1=O)C(=CC(=N2)NC(=O)C3CC3)NC4=CC=CC(=C4OC)C5=NN(C=N5)C,JIELOVNYDPQSJJ-UHFFFAOYSA-N,"N-[5-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-3-methyl-4-oxopyrido[2,3-d]pyrimidin-7-yl]cyclopropanecarboxamide",NULL,Patents,1,NULL,20200813,BindingDB|Google Patents|PATENTSCOPE (WIPO)|SureChEMBL,Curation Efforts|Governmental Organizations|Research and Development,NULL
153571306,"6-acetamido-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-N-(trihydroxymethyl)pyridazine-3-carboxamide",NULL,444.400,C18H20N8O6,197.000,664.000,-1.100,32,6,11,7,"InChI=1S/C18H20N8O6/c1-9(27)20-13-7-12(14(24-23-13)17(28)22-18(29,30)31)21-11-6-4-5-10(15(11)32-3)16-19-8-26(2)25-16/h4-8,29-31H,1-3H3,(H,22,28)(H2,20,21,23,27)",CC(=O)NC1=NN=C(C(=C1)NC2=CC=CC(=C2OC)C3=NN(C=N3)C)C(=O)NC(O)(O)O,VFOPJVPJJITZKH-UHFFFAOYSA-N,"6-acetamido-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-N-(trihydroxymethyl)pyridazine-3-carboxamide",NULL,Patents,1,NULL,20200813,PATENTSCOPE (WIPO),Governmental Organizations,NULL
153571294,"Cyclopropyl-[4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-6-[(6-methylpyrimidin-4-yl)amino]pyridin-3-yl]methanone",SCHEMBL22647403,456.500,C24H24N8O2,120.000,694.000,3.700,34,2,9,8,"InChI=1S/C24H24N8O2/c1-14-9-20(27-12-26-14)30-21-10-19(17(11-25-21)22(33)15-7-8-15)29-18-6-4-5-16(23(18)34-3)24-28-13-32(2)31-24/h4-6,9-13,15H,7-8H2,1-3H3,(H2,25,26,27,29,30)",CC1=CC(=NC=N1)NC2=NC=C(C(=C2)NC3=CC=CC(=C3OC)C4=NN(C=N4)C)C(=O)C5CC5,MCLVATKDRUAJSV-UHFFFAOYSA-N,"cyclopropyl-[4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-6-[(6-methylpyrimidin-4-yl)amino]pyridin-3-yl]methanone",NULL,Patents,1,NULL,20200813,Google Patents|PATENTSCOPE (WIPO)|SureChEMBL,Curation Efforts|Governmental Organizations|Research and Development,NULL
153571277,"4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-6-(3-methyl-2-oxoimidazolidin-1-yl)-N-(trihydroxymethyl)pyridazine-3-carboxamide",NULL,485.500,C20H23N9O6,191.000,770.000,-1.100,35,5,11,7,"InChI=1S/C20H23N9O6/c1-27-7-8-29(19(27)31)14-9-13(15(25-24-14)18(30)23-20(32,33)34)22-12-6-4-5-11(16(12)35-3)17-21-10-28(2)26-17/h4-6,9-10,32-34H,7-8H2,1-3H3,(H,22,24)(H,23,30)",CN1CCN(C1=O)C2=NN=C(C(=C2)NC3=CC=CC(=C3OC)C4=NN(C=N4)C)C(=O)NC(O)(O)O,VFEISGSDSTVDQY-UHFFFAOYSA-N,"4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-6-(3-methyl-2-oxoimidazolidin-1-yl)-N-(trihydroxymethyl)pyridazine-3-carboxamide",NULL,Patents,1,NULL,20200813,PATENTSCOPE (WIPO),Governmental Organizations,NULL
153571271,"1-[6-[(1,5-Dimethylpyrazol-3-yl)amino]-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]pyridin-3-yl]propan-1-one",SCHEMBL22647271,446.500,C23H26N8O2,112.000,654.000,3.700,33,2,8,8,"InChI=1S/C23H26N8O2/c1-6-19(32)16-12-24-20(27-21-10-14(2)31(4)28-21)11-18(16)26-17-9-7-8-15(22(17)33-5)23-25-13-30(3)29-23/h7-13H,6H2,1-5H3,(H2,24,26,27,28)",CCC(=O)C1=CN=C(C=C1NC2=CC=CC(=C2OC)C3=NN(C=N3)C)NC4=NN(C(=C4)C)C,XMDUDUBARYHOSE-UHFFFAOYSA-N,"1-[6-[(1,5-dimethylpyrazol-3-yl)amino]-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]pyridin-3-yl]propan-1-one",NULL,Patents,1,NULL,20200813,Google Patents|PATENTSCOPE (WIPO)|SureChEMBL,Curation Efforts|Governmental Organizations|Research and Development,NULL
153571270,"4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-6-[3-(2-methylpropyl)-2-oxoimidazolidin-1-yl]-N-(trideuteriomethyl)pyridazine-3-carboxamide",SCHEMBL22635734,482.600,C23H29N9O3,130.000,741.000,2.100,35,2,8,8,"InChI=1S/C23H29N9O3/c1-14(2)12-31-9-10-32(23(31)34)18-11-17(19(28-27-18)22(33)24-3)26-16-8-6-7-15(20(16)35-5)21-25-13-30(4)29-21/h6-8,11,13-14H,9-10,12H2,1-5H3,(H,24,33)(H,26,27)/i3D3",[2H]C([2H])([2H])NC(=O)C1=NN=C(C=C1NC2=CC=CC(=C2OC)C3=NN(C=N3)C)N4CCN(C4=O)CC(C)C,DHAYOJVAWQWGOY-HPRDVNIFSA-N,"4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-6-[3-(2-methylpropyl)-2-oxoimidazolidin-1-yl]-N-(trideuteriomethyl)pyridazine-3-carboxamide",NULL,Patents,1,NULL,20200813,Google Patents|PATENTSCOPE (WIPO)|SureChEMBL,Curation Efforts|Governmental Organizations|Research and Development,NULL
153571259,"4-[2-methoxy-3-(1H-1,2,4-triazol-5-yl)anilino]-6-(2-oxoimidazolidin-1-yl)-N-(trihydroxymethyl)pyridazine-3-carboxamide",NULL,457.400,C18H19N9O6,211.000,709.000,-1.300,33,7,11,7,"InChI=1S/C18H19N9O6/c1-33-14-9(15-20-8-21-26-15)3-2-4-10(14)22-11-7-12(27-6-5-19-17(27)29)24-25-13(11)16(28)23-18(30,31)32/h2-4,7-8,30-32H,5-6H2,1H3,(H,19,29)(H,22,24)(H,23,28)(H,20,21,26)",COC1=C(C=CC=C1NC2=CC(=NN=C2C(=O)NC(O)(O)O)N3CCNC3=O)C4=NC=NN4,DUZBOXXGZPUJIL-UHFFFAOYSA-N,"4-[2-methoxy-3-(1H-1,2,4-triazol-5-yl)anilino]-6-(2-oxoimidazolidin-1-yl)-N-(trihydroxymethyl)pyridazine-3-carboxamide",NULL,Patents,1,NULL,20200813,PATENTSCOPE (WIPO),Governmental Organizations,NULL
153571258,"N-[5-amino-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-6-(methyliminomethyl)pyridin-2-yl]cyclopropanecarboxamide",NULL,420.500,C21H24N8O2,132.000,645.000,1.400,31,3,8,7,"InChI=1S/C21H24N8O2/c1-23-10-16-18(22)15(9-17(26-16)27-21(30)12-7-8-12)25-14-6-4-5-13(19(14)31-3)20-24-11-29(2)28-20/h4-6,9-12H,7-8,22H2,1-3H3,(H2,25,26,27,30)",CN=CC1=C(C(=CC(=N1)NC(=O)C2CC2)NC3=CC=CC(=C3OC)C4=NN(C=N4)C)N,AWUGFMZPRBDMGQ-UHFFFAOYSA-N,"N-[5-amino-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-6-(methyliminomethyl)pyridin-2-yl]cyclopropanecarboxamide",NULL,Patents,1,NULL,20200813,PATENTSCOPE (WIPO),Governmental Organizations,NULL
153571257,"(2E,3E)-2-(aminomethylidene)-1-cyclopropyl-3-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-5-[(6-methylpyridazin-3-yl)amino]hexa-3,5-dien-1-one",NULL,472.500,C25H28N8O2,133.000,826.000,3.000,35,3,9,10,"InChI=1S/C25H28N8O2/c1-15-8-11-22(31-30-15)28-16(2)12-21(19(13-26)23(34)17-9-10-17)29-20-7-5-6-18(24(20)35-4)25-27-14-33(3)32-25/h5-8,11-14,17,29H,2,9-10,26H2,1,3-4H3,(H,28,31)/b19-13+,21-12+",CC1=NN=C(C=C1)NC(=C)/C=C(\\C(=C/N)\\C(=O)C2CC2)/NC3=CC=CC(=C3OC)C4=NN(C=N4)C,UXPXPSUNPLSYPV-QBBARCSZSA-N,"(2E,3E)-2-(aminomethylidene)-1-cyclopropyl-3-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-5-[(6-methylpyridazin-3-yl)amino]hexa-3,5-dien-1-one",NULL,Patents,1,NULL,20200813,PATENTSCOPE (WIPO),Governmental Organizations,NULL
153571256,"6-[[5-(Cyclopropanecarbonyl)-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]pyridin-2-yl]amino]-3,4-dihydropyridine-2-carbonitrile",NULL,468.500,C25H24N8O2,130.000,893.000,3.300,35,2,9,8,"InChI=1S/C25H24N8O2/c1-33-14-28-25(32-33)17-6-4-7-19(24(17)35-2)30-20-11-22(27-13-18(20)23(34)15-9-10-15)31-21-8-3-5-16(12-26)29-21/h4,6-8,11,13-15H,3,5,9-10H2,1-2H3,(H2,27,30,31)",CN1C=NC(=N1)C2=C(C(=CC=C2)NC3=CC(=NC=C3C(=O)C4CC4)NC5=CCCC(=N5)C#N)OC,QMUSUUGRUHOEIB-UHFFFAOYSA-N,"6-[[5-(cyclopropanecarbonyl)-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]pyridin-2-yl]amino]-3,4-dihydropyridine-2-carbonitrile",NULL,Patents,1,NULL,20200813,PATENTSCOPE (WIPO),Governmental Organizations,NULL
153571251,"6-(3-cyclopentyl-2-oxoimidazolidin-1-yl)-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-N-(trihydroxymethyl)pyridazine-3-carboxamide",NULL,539.500,C24H29N9O6,191.000,872.000,0.100,39,5,11,8,"InChI=1S/C24H29N9O6/c1-31-13-25-21(30-31)15-8-5-9-16(20(15)39-2)26-17-12-18(28-29-19(17)22(34)27-24(36,37)38)33-11-10-32(23(33)35)14-6-3-4-7-14/h5,8-9,12-14,36-38H,3-4,6-7,10-11H2,1-2H3,(H,26,28)(H,27,34)",CN1C=NC(=N1)C2=C(C(=CC=C2)NC3=CC(=NN=C3C(=O)NC(O)(O)O)N4CCN(C4=O)C5CCCC5)OC,HBASRCHVWCTEGJ-UHFFFAOYSA-N,"6-(3-cyclopentyl-2-oxoimidazolidin-1-yl)-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-N-(trihydroxymethyl)pyridazine-3-carboxamide",NULL,Patents,1,NULL,20200813,PATENTSCOPE (WIPO),Governmental Organizations,NULL
153571245,"2-cyclopropyl-7-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-N-methyl-1H-imidazo[4,5-b]pyridine-6-carboxamide",SCHEMBL22647498,418.500,C21H22N8O2,123.000,649.000,2.400,31,3,7,6,"InChI=1S/C21H22N8O2/c1-22-21(30)13-9-23-20-16(26-18(27-20)11-7-8-11)15(13)25-14-6-4-5-12(17(14)31-3)19-24-10-29(2)28-19/h4-6,9-11H,7-8H2,1-3H3,(H,22,30)(H2,23,25,26,27)",CNC(=O)C1=CN=C2C(=C1NC3=CC=CC(=C3OC)C4=NN(C=N4)C)NC(=N2)C5CC5,JYPJJXOATVOJEJ-UHFFFAOYSA-N,"2-cyclopropyl-7-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-N-methyl-1H-imidazo[4,5-b]pyridine-6-carboxamide",NULL,Patents,1,NULL,20200813,Google Patents|PATENTSCOPE (WIPO)|SureChEMBL,Curation Efforts|Governmental Organizations|Research and Development,NULL
153571243,"6-(3-ethyl-2-oxoimidazolidin-1-yl)-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-N-(trideuteriomethyl)pyridazine-3-carboxamide",SCHEMBL22635758,454.500,C21H25N9O3,130.000,698.000,1.100,33,2,8,7,"InChI=1S/C21H25N9O3/c1-5-29-9-10-30(21(29)32)16-11-15(17(26-25-16)20(31)22-2)24-14-8-6-7-13(18(14)33-4)19-23-12-28(3)27-19/h6-8,11-12H,5,9-10H2,1-4H3,(H,22,31)(H,24,25)/i2D3",[2H]C([2H])([2H])NC(=O)C1=NN=C(C=C1NC2=CC=CC(=C2OC)C3=NN(C=N3)C)N4CCN(C4=O)CC,KGOJGYVTDSGAIE-BMSJAHLVSA-N,"6-(3-ethyl-2-oxoimidazolidin-1-yl)-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-N-(trideuteriomethyl)pyridazine-3-carboxamide",NULL,Patents,1,NULL,20200813,Google Patents|PATENTSCOPE (WIPO)|SureChEMBL,Curation Efforts|Governmental Organizations|Research and Development,NULL
153571242,"4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-N-methyl-6-oxo-5,7-dihydropyrrolo[2,3-c]pyridazine-3-carboxamide",SCHEMBL22647420,394.400,C18H18N8O3,136.000,622.000,0.400,29,3,8,5,"InChI=1S/C18H18N8O3/c1-19-18(28)14-13(10-7-12(27)22-17(10)24-23-14)21-11-6-4-5-9(15(11)29-3)16-20-8-26(2)25-16/h4-6,8H,7H2,1-3H3,(H,19,28)(H2,21,22,24,27)",CNC(=O)C1=NN=C2C(=C1NC3=CC=CC(=C3OC)C4=NN(C=N4)C)CC(=O)N2,WUDLUYLGWSXUQE-UHFFFAOYSA-N,"4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-N-methyl-6-oxo-5,7-dihydropyrrolo[2,3-c]pyridazine-3-carboxamide",NULL,Patents,1,NULL,20200813,Google Patents|PATENTSCOPE (WIPO)|SureChEMBL,Curation Efforts|Governmental Organizations|Research and Development,NULL
153571238,"Cyclopropyl-[4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-6-[(6-methylpyridazin-3-yl)amino]pyridin-3-yl]methanone",SCHEMBL22647260,456.500,C24H24N8O2,120.000,694.000,3.300,34,2,9,8,"InChI=1S/C24H24N8O2/c1-14-7-10-20(30-29-14)28-21-11-19(17(12-25-21)22(33)15-8-9-15)27-18-6-4-5-16(23(18)34-3)24-26-13-32(2)31-24/h4-7,10-13,15H,8-9H2,1-3H3,(H2,25,27,28,30)",CC1=NN=C(C=C1)NC2=NC=C(C(=C2)NC3=CC=CC(=C3OC)C4=NN(C=N4)C)C(=O)C5CC5,ANRDCOSAKINBQD-UHFFFAOYSA-N,"cyclopropyl-[4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-6-[(6-methylpyridazin-3-yl)amino]pyridin-3-yl]methanone",NULL,Patents,1,NULL,20200813,Google Patents|PATENTSCOPE (WIPO)|SureChEMBL,Curation Efforts|Governmental Organizations|Research and Development,NULL
153571234,"US11053219, Example 198","SCHEMBL22647228|BDBM515748|US11053219, Example 198",454.500,C24H22N8O2,131.000,729.000,4.000,34,2,9,8,"InChI=1S/C24H22N8O2/c1-4-20(33)17-13-26-22(30-21-10-5-7-15(12-25)28-21)11-19(17)29-18-9-6-8-16(23(18)34-3)24-27-14-32(2)31-24/h5-11,13-14H,4H2,1-3H3,(H2,26,28,29,30)",CCC(=O)C1=CN=C(C=C1NC2=CC=CC(=C2OC)C3=NN(C=N3)C)NC4=CC=CC(=N4)C#N,IRFKFMWHMPYLQP-UHFFFAOYSA-N,"6-[[4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-5-propanoylpyridin-2-yl]amino]pyridine-2-carbonitrile",NULL,Patents,1,NULL,20200813,BindingDB|Google Patents|PATENTSCOPE (WIPO)|SureChEMBL,Curation Efforts|Governmental Organizations|Research and Development,NULL
153571228,"6-(3-but-3-enyl-2-oxoimidazolidin-1-yl)-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-N-(trihydroxymethyl)pyridazine-3-carboxamide",NULL,525.500,C23H27N9O6,191.000,845.000,0.000,38,5,11,10,"InChI=1S/C23H27N9O6/c1-4-5-9-31-10-11-32(22(31)34)17-12-16(18(28-27-17)21(33)26-23(35,36)37)25-15-8-6-7-14(19(15)38-3)20-24-13-30(2)29-20/h4,6-8,12-13,35-37H,1,5,9-11H2,2-3H3,(H,25,27)(H,26,33)",CN1C=NC(=N1)C2=C(C(=CC=C2)NC3=CC(=NN=C3C(=O)NC(O)(O)O)N4CCN(C4=O)CCC=C)OC,VUTKHTLVWBGRLN-UHFFFAOYSA-N,"6-(3-but-3-enyl-2-oxoimidazolidin-1-yl)-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-N-(trihydroxymethyl)pyridazine-3-carboxamide",NULL,Patents,1,NULL,20200813,PATENTSCOPE (WIPO),Governmental Organizations,NULL
153571222,"US11053219, Example 35","SCHEMBL22647214|BDBM515665|US11053219, Example 35",475.500,C25H29N7O3,106.000,778.000,3.100,35,1,7,8,"InChI=1S/C25H29N7O3/c1-15(2)31-10-11-32(25(31)34)21-12-20(18(13-26-21)22(33)16-8-9-16)28-19-7-5-6-17(23(19)35-4)24-27-14-30(3)29-24/h5-7,12-16H,8-11H2,1-4H3,(H,26,28)",CC(C)N1CCN(C1=O)C2=NC=C(C(=C2)NC3=CC=CC(=C3OC)C4=NN(C=N4)C)C(=O)C5CC5,UFTRJJNIXKDMLF-UHFFFAOYSA-N,"1-[5-(cyclopropanecarbonyl)-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]pyridin-2-yl]-3-propan-2-ylimidazolidin-2-one",NULL,Patents,1,NULL,20200813,BindingDB|Google Patents|PATENTSCOPE (WIPO)|SureChEMBL,Curation Efforts|Governmental Organizations|Research and Development,NULL
153571217,"2-[[5-(cyclopropanecarbonyl)-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]pyridin-2-yl]amino]-1H-pyrimidin-6-one",SCHEMBL22647266,458.500,C23H22N8O3,135.000,831.000,1.900,34,3,8,8,"InChI=1S/C23H22N8O3/c1-31-12-26-22(30-31)14-4-3-5-16(21(14)34-2)27-17-10-18(28-23-24-9-8-19(32)29-23)25-11-15(17)20(33)13-6-7-13/h3-5,8-13H,6-7H2,1-2H3,(H3,24,25,27,28,29,32)",CN1C=NC(=N1)C2=C(C(=CC=C2)NC3=CC(=NC=C3C(=O)C4CC4)NC5=NC=CC(=O)N5)OC,HSHVQQBYHCGGAU-UHFFFAOYSA-N,"2-[[5-(cyclopropanecarbonyl)-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]pyridin-2-yl]amino]-1H-pyrimidin-6-one",NULL,Patents,1,NULL,20200813,Google Patents|PATENTSCOPE (WIPO)|SureChEMBL,Curation Efforts|Governmental Organizations|Research and Development,NULL
153571214,"Cyclopropyl-[6-(1,2-dihydropyridazin-2-ium-3-ylamino)-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]pyridin-3-yl]methanone",NULL,445.500,C23H25N8O2+,123.000,757.000,4.200,33,4,8,8,"InChI=1S/C23H24N8O2/c1-31-13-25-23(30-31)15-5-3-6-17(22(15)33-2)27-18-11-20(28-19-7-4-10-26-29-19)24-12-16(18)21(32)14-8-9-14/h3-7,10-14,26,29H,8-9H2,1-2H3,(H2,24,27,28)/p+1",CN1C=NC(=N1)C2=C(C(=CC=C2)NC3=CC(=NC=C3C(=O)C4CC4)NC5=CC=CN[NH2+]5)OC,ZAMRSCYCLNPATA-UHFFFAOYSA-O,"cyclopropyl-[6-(1,2-dihydropyridazin-2-ium-3-ylamino)-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]pyridin-3-yl]methanone",NULL,Patents,1,NULL,20200813,PATENTSCOPE (WIPO),Governmental Organizations,NULL
153571208,"Cyclopropyl-[6-[(2,6-dimethylpyrimidin-4-yl)amino]-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]pyridin-3-yl]methanone",SCHEMBL22647318,470.500,C25H26N8O2,120.000,724.000,4.100,35,2,9,8,"InChI=1S/C25H26N8O2/c1-14-10-22(29-15(2)28-14)31-21-11-20(18(12-26-21)23(34)16-8-9-16)30-19-7-5-6-17(24(19)35-4)25-27-13-33(3)32-25/h5-7,10-13,16H,8-9H2,1-4H3,(H2,26,28,29,30,31)",CC1=CC(=NC(=N1)C)NC2=NC=C(C(=C2)NC3=CC=CC(=C3OC)C4=NN(C=N4)C)C(=O)C5CC5,OCJLYRJYIZTJCG-UHFFFAOYSA-N,"cyclopropyl-[6-[(2,6-dimethylpyrimidin-4-yl)amino]-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]pyridin-3-yl]methanone",NULL,Patents,1,NULL,20200813,Google Patents|PATENTSCOPE (WIPO)|SureChEMBL,Curation Efforts|Governmental Organizations|Research and Development,NULL
153571207,"6-[3-(cyclopenten-1-yl)-2-oxoimidazolidin-1-yl]-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-N-(trihydroxymethyl)pyridazine-3-carboxamide",NULL,537.500,C24H27N9O6,191.000,932.000,0.000,39,5,11,8,"InChI=1S/C24H27N9O6/c1-31-13-25-21(30-31)15-8-5-9-16(20(15)39-2)26-17-12-18(28-29-19(17)22(34)27-24(36,37)38)33-11-10-32(23(33)35)14-6-3-4-7-14/h5-6,8-9,12-13,36-38H,3-4,7,10-11H2,1-2H3,(H,26,28)(H,27,34)",CN1C=NC(=N1)C2=C(C(=CC=C2)NC3=CC(=NN=C3C(=O)NC(O)(O)O)N4CCN(C4=O)C5=CCCC5)OC,OLZUAVKCLWDSLP-UHFFFAOYSA-N,"6-[3-(cyclopenten-1-yl)-2-oxoimidazolidin-1-yl]-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-N-(trihydroxymethyl)pyridazine-3-carboxamide",NULL,Patents,1,NULL,20200813,PATENTSCOPE (WIPO),Governmental Organizations,NULL
153571199,"4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-N-methyl-7-oxo-8H-pyridazino[4,3-b][1,4]oxazine-3-carboxamide",SCHEMBL22647417,410.400,C18H18N8O4,145.000,639.000,0.600,30,3,9,5,"InChI=1S/C18H18N8O4/c1-19-18(28)13-12(15-17(24-23-13)22-11(27)7-30-15)21-10-6-4-5-9(14(10)29-3)16-20-8-26(2)25-16/h4-6,8H,7H2,1-3H3,(H,19,28)(H2,21,22,24,27)",CNC(=O)C1=NN=C2C(=C1NC3=CC=CC(=C3OC)C4=NN(C=N4)C)OCC(=O)N2,PVCVSMJFCPILNF-UHFFFAOYSA-N,"4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-N-methyl-7-oxo-8H-pyridazino[4,3-b][1,4]oxazine-3-carboxamide",NULL,Patents,1,NULL,20200813,Google Patents|PATENTSCOPE (WIPO)|SureChEMBL,Curation Efforts|Governmental Organizations|Research and Development,NULL
153571185,"6-chloro-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-N-(trihydroxymethyl)pyridazine-3-carboxamide",NULL,421.800,C16H16ClN7O5,168.000,568.000,0.300,29,5,10,6,"InChI=1S/C16H16ClN7O5/c1-24-7-18-14(23-24)8-4-3-5-9(13(8)29-2)19-10-6-11(17)21-22-12(10)15(25)20-16(26,27)28/h3-7,26-28H,1-2H3,(H,19,21)(H,20,25)",CN1C=NC(=N1)C2=C(C(=CC=C2)NC3=CC(=NN=C3C(=O)NC(O)(O)O)Cl)OC,CAFWBERTKFXWDB-UHFFFAOYSA-N,"6-chloro-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-N-(trihydroxymethyl)pyridazine-3-carboxamide",NULL,Patents,1,NULL,20200813,PATENTSCOPE (WIPO),Governmental Organizations,NULL
153571177,"4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-N-methyl-7,8-dihydro-6H-pyridazino[4,3-b][1,4]oxazine-3-carboxamide",SCHEMBL22647418,396.400,C18H20N8O3,128.000,569.000,1.300,29,3,9,5,"InChI=1S/C18H20N8O3/c1-19-18(27)13-12(15-17(24-23-13)20-7-8-29-15)22-11-6-4-5-10(14(11)28-3)16-21-9-26(2)25-16/h4-6,9H,7-8H2,1-3H3,(H,19,27)(H2,20,22,24)",CNC(=O)C1=NN=C2C(=C1NC3=CC=CC(=C3OC)C4=NN(C=N4)C)OCCN2,HOXFCISJUBSHML-UHFFFAOYSA-N,"4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-N-methyl-7,8-dihydro-6H-pyridazino[4,3-b][1,4]oxazine-3-carboxamide",NULL,Patents,1,NULL,20200813,Google Patents|PATENTSCOPE (WIPO)|SureChEMBL,Curation Efforts|Governmental Organizations|Research and Development,NULL
153571174,"N-[5-(cyclopropanecarbonyl)-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]pyridin-2-yl]pyrrolidine-1-carboxamide",SCHEMBL22647349,461.500,C24H27N7O3,114.000,729.000,2.800,34,2,7,7,"InChI=1S/C24H27N7O3/c1-30-14-26-23(29-30)16-6-5-7-18(22(16)34-2)27-19-12-20(28-24(33)31-10-3-4-11-31)25-13-17(19)21(32)15-8-9-15/h5-7,12-15H,3-4,8-11H2,1-2H3,(H2,25,27,28,33)",CN1C=NC(=N1)C2=C(C(=CC=C2)NC3=CC(=NC=C3C(=O)C4CC4)NC(=O)N5CCCC5)OC,QVFWBNPBUYZUIG-UHFFFAOYSA-N,"N-[5-(cyclopropanecarbonyl)-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]pyridin-2-yl]pyrrolidine-1-carboxamide",NULL,Patents,1,NULL,20200813,Google Patents|PATENTSCOPE (WIPO)|SureChEMBL,Curation Efforts|Governmental Organizations|Research and Development,NULL
153571167,"US11053219, Example 28","BDBM515661|SCHEMBL22647220|BDBM515659|US11053219, Example 28|US11053219, Example 30|US11053219, Example 50",437.500,C20H23N9O3,139.000,664.000,0.900,32,3,8,6,"InChI=1S/C20H23N9O3/c1-21-19(30)16-14(10-15(25-26-16)24-20(31)29-8-5-9-29)23-13-7-4-6-12(17(13)32-3)18-22-11-28(2)27-18/h4,6-7,10-11H,5,8-9H2,1-3H3,(H,21,30)(H2,23,24,25,31)",CNC(=O)C1=NN=C(C=C1NC2=CC=CC(=C2OC)C3=NN(C=N3)C)NC(=O)N4CCC4,SBJKITGOXSWAGF-UHFFFAOYSA-N,"6-(azetidine-1-carbonylamino)-4-[2-methoxy-3-(1-methyl-1,2,4-triazol-3-yl)anilino]-N-methylpyridazine-3-carboxamide",NULL,Patents,1,NULL,20200813,BindingDB|Google Patents|PATENTSCOPE (WIPO)|SureChEMBL,Curation Efforts|Governmental Organizations|Research and Development,NULL
